id,name,description,city,country,capacity
230b10c5-4fd6-49c5-a14d-961e43c7abfd,Gordon Ltd,De-engineered 24hour instruction set,Warsaw,Poland,307
20f99161-f5f0-4e89-94a6-ed132d6829f7,Allen Group,Decentralized client-driven application,London,United Kingdom,351
b1d09daf-cf2c-4bc3-9907-55c0a2816fb9,"Peterson, James and Perez",Seamless holistic Graphic Interface,Prague,Czech Republic,125
c12514c9-fd30-4c2a-8502-43dfe6e6e15a,Collier-Ford,Mandatory zero tolerance Internet solution,Paris,France,92
ddaef361-0065-4129-a5a5-45bd10126f28,Trevino-Crawford,User-friendly tertiary archive,Amsterdam,Netherlands,255
a741ff21-3a92-4bf4-b244-eb67abfbfd45,"Johnson, Jones and Hunter",Open-architected neutral definition,Madrid,Spain,365
642c8e57-3e66-4afa-a611-5c374fd10335,Armstrong-Walker,Up-sized dedicated capacity,Budapest,Hungary,241
ea0f7a20-362f-4325-b57a-3067b0973475,Francis Ltd,Programmable object-oriented conglomeration,Budapest,Hungary,431
defbbf2f-9b6f-4dd9-9c1b-ae1ec11081f8,"Grant, West and Harrison",Managed 5thgeneration installation,Budapest,Hungary,491
816045ea-b1e8-4d52-ace5-0420052a7eff,Ball-Gardner,De-engineered national framework,Madrid,Spain,113
b5fcd3e4-ad31-4da0-bdf7-880c8a6c3a2f,Willis and Sons,Face-to-face methodical alliance,Berlin,Germany,102
ced178e2-8765-4e6d-b334-8377f5c4c1b5,Rodriguez-Brown,Expanded fault-tolerant collaboration,Madrid,Spain,250
ba43b10e-4387-4d41-92be-a8c5b0bcdf33,Cook and Sons,User-centric encompassing groupware,Vienna,Austria,363
43c4a29f-e00f-4032-995c-bf17861ebcaf,Jones-Gomez,Integrated web-enabled superstructure,Berlin,Germany,435
3de84082-995c-427c-912a-2d6b387ffe40,"Cook, Hughes and Williams",Optimized dynamic encryption,Warsaw,Poland,279
2ffabd8c-7130-405e-a67e-e94bd21a8b21,Jordan-Spears,Optional well-modulated emulation,Vienna,Austria,305
4fbf261e-1bc6-460b-81f7-8cdb083b2d96,"Murray, Wilson and Harrell",Upgradable context-sensitive matrix,Berlin,Germany,461
aa12cfdf-9f08-4a59-92b5-9b9cc18e1df4,Moore-Perez,Multi-lateral asymmetric emulation,Amsterdam,Netherlands,316
017fdea9-a0f8-4c73-9f40-8bc4fa8f123a,Barber PLC,Cloned static functionalities,Prague,Czech Republic,77
2ffc3bf7-bbd3-4ef1-b501-d3d982293540,"Martinez, Friedman and Allen",Expanded modular process improvement,Budapest,Hungary,346
faa75b66-2efd-4b0a-a86a-1d7e55daf835,"Nelson, Watson and Valenzuela",Open-architected user-facing utilization,Rome,Italy,85
7f1fe350-5751-4265-99e9-b5d74f2cd343,Jones-Mills,Devolved heuristic implementation,Budapest,Hungary,50
03473c90-e69d-4fd7-962a-fafaef6d91d9,"Sanchez, Lopez and Smith",Pre-emptive actuating alliance,Paris,France,277
1c16531e-e6de-43b4-9d9e-659282774a08,Carter-Rodgers,Multi-lateral zero administration help-desk,Vienna,Austria,32
2cb4b030-3a4f-46cf-a0f2-010f9b02e052,Mcbride Group,Fully-configurable well-modulated framework,Budapest,Hungary,319
6e3c4dfd-6241-4501-92f1-06a0b9d722cc,Reeves-Jackson,Up-sized systemic focus group,Paris,France,266
9ecc3560-20e6-43d6-82de-8600a9176b0b,Arnold Inc,Cross-group client-driven database,Paris,France,55
882e2679-236d-4e20-b73e-0748848de6f3,Barton-English,Secured solution-oriented secured line,Vienna,Austria,46
0948f46c-a80c-4554-a8b7-b85fcb984cb5,Kelley LLC,Monitored bi-directional pricing structure,Rome,Italy,234
d57b1c8c-a029-44c2-baec-a944536b9a1f,Myers-Walker,Versatile regional help-desk,Warsaw,Poland,473
19e8bda2-c5dc-4b96-a0ae-e12eeea134fe,"Marshall, Wise and Acosta",Implemented motivating knowledge user,Amsterdam,Netherlands,330
84f1e698-460b-4350-b620-7ec554cb2260,Cooper-Edwards,Adaptive reciprocal alliance,Budapest,Hungary,422
076c6d26-7967-4d37-9c6f-b1f0d9faaf2e,Kelley-Martin,Ergonomic maximized software,Berlin,Germany,57
c3ad7a1e-6737-4857-88e3-6ba61701282b,Anderson-Ford,Re-engineered 24hour firmware,London,United Kingdom,415
b46078b9-3db9-4ad2-8833-81be531482a1,Hurst Inc,Managed neutral ability,Warsaw,Poland,114
a1eb3a51-33cb-4bb4-9caa-da025351e2ea,Hernandez Inc,Innovative multimedia capability,Warsaw,Poland,323
c9ec45da-9978-403d-9eb8-4a0a5cf882d4,Vaughn-Huffman,Centralized leadingedge middleware,Rome,Italy,64
8ca5a51b-b9d8-4965-8452-88a2c2831601,Burgess-Baker,Fully-configurable asynchronous framework,Budapest,Hungary,428
e30d9593-b368-4bf4-a924-e6188dce2121,Miller-Thornton,Organized zero administration capacity,London,United Kingdom,429
03c3a124-87ae-4469-bca2-a1242165225f,Shaffer-Benton,Distributed client-driven implementation,Amsterdam,Netherlands,274
4ff312e1-fbb6-46eb-97fe-6d7e11593843,Bryant-Lee,Ergonomic needs-based function,Madrid,Spain,322
66cfcdf0-c763-4178-8a9b-7cfb421a8a31,Coleman Inc,Team-oriented fault-tolerant product,Berlin,Germany,154
5cd1de83-88f5-498b-b8d0-af3da0744bcf,Sutton-Wong,Vision-oriented intermediate open system,Budapest,Hungary,254
8851ed54-c441-43ec-a00d-ef4583d933f4,Hernandez Ltd,Programmable heuristic project,Amsterdam,Netherlands,277
a62dca49-ec15-4892-8ccd-c2fab8e50f25,Porter-Thompson,User-centric global standardization,Amsterdam,Netherlands,52
a3281e4e-462b-4520-990c-757fd633e079,"Payne, Branch and Parker",Re-engineered tangible extranet,Prague,Czech Republic,304
57f534de-c89e-4772-9600-78cbf006dabe,"Johnson, Sutton and Lowe",Programmable transitional projection,Rome,Italy,358
e02197cf-6156-496b-8f38-9132ddd7eae1,Mendez-Nelson,Upgradable reciprocal secured line,Rome,Italy,447
4c8628fb-ca90-4386-a747-6374982955de,"Wilkins, Ortiz and Hall",Decentralized system-worthy Internet solution,Paris,France,144
7146695a-dfcc-4c33-b575-f43069489a82,Howard PLC,Front-line fresh-thinking challenge,Warsaw,Poland,223
a3bfeacc-183d-4a8a-b56d-32291af0fd94,"Thomas, Cox and Rosales",Operative multi-tasking hierarchy,Berlin,Germany,226
93c83874-9b88-4674-b074-a2d732c8d2ab,Ortiz Ltd,Streamlined solution-oriented Graphic Interface,Prague,Czech Republic,69
c8a62f3b-646c-475f-a9a4-1131cd7705d6,Bailey-Aguilar,Pre-emptive clear-thinking hierarchy,Warsaw,Poland,293
e2672720-7515-4582-834d-5da2ba0e7163,"Daniels, Mckinney and Benton",Intuitive local policy,Vienna,Austria,189
df7771cb-795a-4618-bfb7-791a40159f84,Taylor-Mason,Distributed demand-driven matrix,Madrid,Spain,318
fc302786-ace5-4dda-b655-7968993f8b00,Blackwell Group,Polarized grid-enabled benchmark,London,United Kingdom,414
7b7558f0-cb95-4ff9-9eae-26377ad36370,Roach-Davis,Enhanced context-sensitive initiative,Madrid,Spain,238
2612af84-c6b8-4df0-8936-e966b4f6eca1,"Booker, Cooper and Douglas",Persistent bottom-line extranet,Prague,Czech Republic,478
0c9f3729-7e8c-4ae0-bd8b-fcf45cc3a80a,Diaz-Ortega,Progressive zero-defect workforce,Rome,Italy,221
1e4eda7f-8fa2-41e5-a90f-04ad283acdee,"Cherry, Olson and Griffin",Object-based intangible hub,Madrid,Spain,425
f8472810-f585-451b-8d81-1c2bc967b10c,Alvarado Inc,Programmable methodical analyzer,Paris,France,452
26e59ad3-84b6-4fcf-bcdd-4c262ed0b3f5,"Rodriguez, Joyce and Fernandez",Synergized human-resource parallelism,Madrid,Spain,400
59acd154-8598-49fd-90c8-86a68314f7b4,Walsh-Wright,Distributed foreground architecture,Prague,Czech Republic,192
ff6125c5-9835-4fb1-b01a-fef3eb98760f,Martin-Gibson,Re-contextualized fresh-thinking knowledgebase,Amsterdam,Netherlands,353
37cb00d5-747b-4386-97ab-9f44f7884690,Castro-Bates,Object-based explicit knowledge user,Berlin,Germany,246
c9b0da03-4452-4d1a-9058-5efd5ecbf8c9,"Baker, Brown and Haley",Organic optimizing application,Vienna,Austria,64
dc2b16df-a270-45ac-8a6d-459e332b7900,Smith LLC,Digitized zero-defect database,Vienna,Austria,75
ba15fb22-ace0-4d47-a3a4-b96624cdb9fe,Green Ltd,Programmable non-volatile circuit,London,United Kingdom,257
c86022ec-8038-49f4-bb64-e40bfe13a6cc,Hudson Group,Vision-oriented holistic monitoring,Berlin,Germany,182
8932af11-6f0e-48f3-b168-a666d713c463,Trujillo-Griffin,Operative fault-tolerant intranet,Berlin,Germany,110
059cd571-ba4e-4df9-936c-13b5ec9418f4,Barnett-White,Realigned 4thgeneration structure,Amsterdam,Netherlands,288
4a587a55-c2d3-4cb8-92e7-284aebf47f49,Allen PLC,Persevering context-sensitive monitoring,Paris,France,341
708e67b6-9ab6-480c-98b4-dabcf76f6794,"George, Rodriguez and Parker",Assimilated contextually-based success,Madrid,Spain,438
11a34b38-c9b4-4b97-aec8-ed3ec3a8f983,Ramos Ltd,Sharable bottom-line leverage,Rome,Italy,391
ad5a541f-4411-41cc-9dc2-17162ddd25ed,"Butler, Stewart and Morgan",Triple-buffered methodical structure,Amsterdam,Netherlands,230
5902ebee-a325-4a7f-a5e7-376d36f7d371,"Holmes, Pham and Garcia",Horizontal 5thgeneration service-desk,Paris,France,145
0ea10d46-af56-4e06-9751-79df58c3bd6b,"English, Crawford and Kemp",Mandatory tertiary neural-net,Budapest,Hungary,222
8f168e4b-b9c6-48d2-853d-64b8291b2b5c,"Smith, Wilkins and Wheeler",Programmable regional Graphical User Interface,Vienna,Austria,130
7f2fa901-f6e4-4ecd-996e-2758cd9d871d,"Pena, Harris and Flores",Optional user-facing paradigm,Berlin,Germany,47
227d62ec-bcd4-4f2c-ba78-1c41e518b2ec,Sanchez PLC,Upgradable high-level time-frame,Prague,Czech Republic,248
ae1619fb-8288-4551-a86a-27ca419f4a5f,"Oliver, Brooks and Gonzales",Horizontal modular hardware,Paris,France,480
54d81104-973e-4e0f-92e2-20124393188b,Taylor LLC,Organic dedicated matrix,Amsterdam,Netherlands,454
7cc92a83-75d7-480e-ab89-980ae3068fb1,Morgan-Garcia,Profit-focused contextually-based task-force,Rome,Italy,493
8f59cfee-9167-4029-a79f-792e63575453,Gonzalez-Petersen,Profound contextually-based extranet,Madrid,Spain,437
a9130be2-e439-4865-ad75-17751d637624,"Kaufman, Hunt and Black",Programmable bandwidth-monitored utilization,Warsaw,Poland,145
5592e391-e922-4b4d-a4e8-691cf7286606,"Wolf, Garcia and Myers",Persistent incremental open system,Prague,Czech Republic,133
c32cbb86-4075-4863-b2f3-0c77d2098039,"Gross, Robertson and Perez",Switchable 6thgeneration Graphic Interface,Madrid,Spain,123
4d4d6dd9-dd60-421d-949d-66b0f8f3e5ed,Evans LLC,Sharable uniform orchestration,Madrid,Spain,494
cf2e22e8-0e3b-4a8c-9816-56db1f57f6a8,"Robertson, Elliott and Griffin",Monitored executive complexity,Vienna,Austria,87
930befcf-f059-4fa5-8dfb-d502e640db66,Hill LLC,Proactive contextually-based adapter,Vienna,Austria,460
435a0ff4-f9b7-40d6-8a4f-3649fbc637b9,Garcia-Rodriguez,Object-based 24hour conglomeration,Amsterdam,Netherlands,254
f69b1f77-7e65-4c9a-bb3d-4e9abeed8545,Powell LLC,Monitored eco-centric orchestration,Warsaw,Poland,20
02afe98d-3645-4da8-94a9-d820eae278ca,Lawson Ltd,User-friendly systemic function,Paris,France,433
d7b8696b-d932-44f6-a328-dd54c324215a,"Moore, Perez and Miller",Multi-lateral value-added frame,Rome,Italy,443
c409d6cd-9975-4070-b32e-f5701be78e2b,Murray and Sons,Robust user-facing superstructure,Warsaw,Poland,259
215a9a8a-d871-4f18-b5f1-60de5377ca94,"Ramirez, Jones and Wiley",Focused transitional support,Vienna,Austria,339
819f9727-baba-408b-b6b8-bd1204ad242a,"Scott, Mcintosh and Cox",Multi-channeled 24hour encoding,Madrid,Spain,451
1fca762c-38c0-46d9-9f2d-96de216d2ca0,Ramirez Ltd,Decentralized 4thgeneration monitoring,Paris,France,95
752e56ad-1ae6-415a-b7fe-7e5d98036200,Williams-Davis,Multi-tiered transitional website,London,United Kingdom,184
664a7eaa-7345-4d01-b1d4-3e7a864c23a4,House-Williams,Customer-focused bandwidth-monitored hierarchy,Berlin,Germany,315
458d14c6-8f6d-4644-b879-a1ca9dacf561,Martin-Lin,User-friendly value-added infrastructure,Madrid,Spain,352
5ff80994-a236-4a3c-ade9-e0c01b76cbd8,Key Group,Configurable client-server data-warehouse,Madrid,Spain,337
9fc3ac3c-b39f-43db-9119-c92cec549841,"Perez, Bradley and Nixon",Down-sized 5thgeneration concept,Paris,France,108
a4b2d862-798c-4700-89bb-ab93daa3ab1d,"Vasquez, Morales and Avery",Enterprise-wide web-enabled database,Madrid,Spain,313
a52bfd74-5b91-440c-969f-c002fede581b,"Boyd, Curry and Lucas",Persevering zero-defect definition,Budapest,Hungary,193
01b55482-f4ab-4a68-8667-3f2e39e68b33,"Johnston, Williams and Walker",Integrated local parallelism,London,United Kingdom,151
98b80fcf-7c32-473f-bc47-d82cd39df23c,"Kline, Moran and Rose",Down-sized content-based budgetary management,Vienna,Austria,230
f9379d03-c8df-4b7a-83d6-66c072345c5c,Sutton-Garcia,Seamless 6thgeneration success,Prague,Czech Republic,293
77bbb14a-1cff-440d-bd75-b443da69d8e3,Moss and Sons,Horizontal grid-enabled workforce,Rome,Italy,25
6c4e028c-afc7-43b9-9c47-39bf655846c6,Castillo-Davis,Advanced disintermediate architecture,Berlin,Germany,189
3bf82c32-1e01-4948-aa51-1a9e6a0a70a1,Gordon and Sons,Monitored optimal forecast,Rome,Italy,154
0250772e-193e-4dcb-ab09-2a54957354df,Potter-Jackson,Multi-tiered multi-tasking portal,Vienna,Austria,38
8778eb61-e756-4721-83cd-a1fdb485a6f0,"Palmer, Valenzuela and Ruiz",Mandatory fault-tolerant software,Vienna,Austria,487
bd1b7f8b-5a61-49fe-bc7b-9a8d596a9dee,Curtis Ltd,Diverse global website,Budapest,Hungary,144
4f3b8bf1-2c11-440b-a952-17c838fa343f,"Sosa, Delgado and Pruitt",Enterprise-wide user-facing analyzer,Madrid,Spain,15
653c6152-65a6-4661-879f-a3283e341c00,"Brown, Turner and Estrada",Streamlined 6thgeneration framework,Madrid,Spain,106
8cb523e1-9138-44c0-8f65-7fabbef4275e,"Murray, Barnett and Dunn",Triple-buffered clear-thinking groupware,Budapest,Hungary,435
5946b48a-64cc-449c-b78c-03dfc46a14d1,Rowe-Brown,Self-enabling multi-tasking framework,Prague,Czech Republic,464
c03ad0ef-7118-43e1-9d7b-05f04a75b330,Rodriguez-Gregory,Phased well-modulated circuit,Warsaw,Poland,122
ff7a53b3-882f-4654-ab90-48c09e151fd7,Frazier PLC,Centralized solution-oriented attitude,Budapest,Hungary,108
a5983f3b-35a6-49cf-b3e0-d4c116e36040,Smith-Sullivan,Robust scalable productivity,Amsterdam,Netherlands,15
f94e5d4b-52fa-4617-bc91-e8d8dcb30fd7,Dean-Middleton,Innovative next generation policy,Berlin,Germany,467
43efb072-0711-40a8-b851-80d4c5ac0762,"Cole, Taylor and Rivera",Enhanced 5thgeneration conglomeration,Madrid,Spain,347
8ad033fa-75f8-47fa-bcab-29a18d59db20,"Sutton, Smith and Lee",Synergistic asynchronous emulation,Budapest,Hungary,368
193d269a-003f-4c2d-be9f-7ac8d07a55df,Sanchez-Griffith,Progressive asymmetric knowledge user,Amsterdam,Netherlands,198
f8bae054-643f-448d-ab10-daa03482df8d,"Maldonado, Miller and Neal",Centralized hybrid hierarchy,Warsaw,Poland,249
0c9b6004-004f-4414-9e18-297b7b06c646,Munoz-Graham,Profit-focused stable functionalities,Paris,France,395
e4831979-9ab6-4b43-b4b8-5bfc7111a867,Beck-Wilson,Realigned static core,Madrid,Spain,385
91e239ae-e65e-4c55-a551-c8295f89a490,"Yoder, Rodriguez and Webster",Re-contextualized 24hour service-desk,London,United Kingdom,205
ec6828cf-b042-4a42-99e7-a5c41dba2399,"Tucker, Cox and Whitney",Visionary asymmetric productivity,Paris,France,450
126b6478-0a8d-4ea5-92fa-8f97ecbd6f28,"Griffin, Simpson and Lee",Diverse systemic archive,Berlin,Germany,343
577ebfc0-4f1f-4c55-a5cc-77caa6a8d1e5,Lewis-Shelton,Optional leadingedge database,Paris,France,48
248b1c95-4b84-469c-8a00-0d63387ca031,"Johnson, Green and Carson",De-engineered uniform challenge,Madrid,Spain,182
88b9aecd-701d-4114-9a62-387a6371c81a,"Sandoval, Davenport and Ross",Inverse attitude-oriented Internet solution,Berlin,Germany,288
96928c15-3040-46f4-9747-089756d1a22b,Jennings-Cohen,Function-based methodical interface,Rome,Italy,489
e555e930-0e25-4ffd-aaba-0ee8f5de3e0d,Hutchinson Group,Multi-tiered optimal framework,Warsaw,Poland,181
cd9e6527-b8a9-4e3c-b4c4-d7a26bf684a6,Arnold-Hamilton,Future-proofed clear-thinking throughput,London,United Kingdom,299
51d5b1ea-587e-4a25-bdee-34cf230f797c,Henderson-Palmer,Advanced systematic orchestration,Madrid,Spain,214
6af20ce7-5441-451d-8bc0-d9f9d88ad7e3,Garrett PLC,Multi-lateral mission-critical functionalities,Prague,Czech Republic,465
4f9afd13-e6a7-4a3d-9bfc-844c80a0986e,Green-Parker,Re-contextualized multimedia Internet solution,Prague,Czech Republic,164
075c46ce-5526-40d4-adbc-8c64c6386142,Martin-Brown,Re-engineered asynchronous utilization,Amsterdam,Netherlands,332
25617ff2-8fb4-4d19-a505-51e8bdbac358,Butler and Sons,Programmable actuating interface,Budapest,Hungary,438
5585487f-ab2e-4ffe-b28f-4d3a2e595ead,"Peterson, Williams and Williams",User-friendly demand-driven conglomeration,Amsterdam,Netherlands,381
e3888b7a-bcc8-44fb-bde4-36b4fa15a5c8,Griffith-Sandoval,Phased mission-critical Graphical User Interface,Amsterdam,Netherlands,338
6117c856-5ffe-47f7-b94f-3e7717cd73d6,"Taylor, Bond and Callahan",Persistent bifurcated website,Rome,Italy,298
f77b9964-2c8c-4a8f-ba4d-6717343e0660,Gray-Vasquez,Organized object-oriented contingency,Vienna,Austria,93
f2f1ae4e-ae08-47c4-bef8-96549d445da7,Davis and Sons,Inverse encompassing standardization,Paris,France,416
ea648e86-2d9a-46c8-bee1-bb5bb3fa818e,Haynes Ltd,Progressive homogeneous benchmark,Vienna,Austria,243
4fa544f7-6359-4256-9d09-04ce5b2ccfd0,Moore Ltd,Cross-platform needs-based database,London,United Kingdom,120
c9694c9a-28ef-4f83-91f3-bd2694d9c8dd,Thompson-Greene,Reactive bandwidth-monitored hub,Paris,France,482
37ac6a74-83f5-4445-931f-3769eef697fd,Eaton-Pearson,Networked leadingedge functionalities,Prague,Czech Republic,85
5e3492e9-9ad2-4098-b6d0-c7a9c67faa92,Nixon PLC,Fully-configurable system-worthy database,Paris,France,484
78a021e4-fd51-490b-a801-d0854a066919,Glover-Downs,Universal intangible forecast,Madrid,Spain,384
1296b9b9-d33c-474a-9a01-ec2632ac4ec3,"Gomez, Nolan and Sanchez",Sharable system-worthy knowledge user,Prague,Czech Republic,378
ea638d44-9eac-41f2-8751-d1c28b9b2dff,Gonzalez Ltd,Business-focused high-level middleware,Amsterdam,Netherlands,38
acc3cd21-2dfd-42b2-a0ba-1e81dc3ba13b,Boyd-Hardy,Pre-emptive tangible throughput,Rome,Italy,121
be2bf2ae-3cd9-47fb-a0c6-c7f9b2e681c7,"Harris, Carlson and Vargas",Compatible methodical adapter,Amsterdam,Netherlands,205
3deab59a-84a5-4fa0-8e3d-4f9cce1705a7,"Crane, Ali and Hicks",Business-focused explicit knowledgebase,Budapest,Hungary,260
9b73917a-b0c7-4510-801f-bc0d20d0e997,"Harris, Scott and Hinton",Configurable interactive utilization,Berlin,Germany,243
e9dc294e-6d5e-42f5-a937-899ece588986,Young PLC,Focused zero-defect intranet,Amsterdam,Netherlands,447
b3780d10-2e8a-4ab2-a6e6-2df9875f2a04,"White, Ali and Paul",Open-architected foreground structure,Prague,Czech Republic,313
7b9c145f-7d76-4f3e-a9f9-0429cc5cfb92,Austin Inc,Reduced empowering service-desk,Warsaw,Poland,65
93aafd6f-5ef1-4168-a5ad-2284c6a9150a,Hoffman-Davis,Diverse exuding firmware,Prague,Czech Republic,157
f7df9b74-e5b9-4ef2-8a3c-9c39e9935089,Cooper-Thomas,Configurable full-range focus group,Paris,France,173
ac8783b8-b53f-4543-b90f-54073c92a13c,Freeman-Mitchell,Multi-tiered 4thgeneration open architecture,Prague,Czech Republic,323
48b0c487-eb91-4df6-96d9-c5dce13d2a3b,Mitchell LLC,Open-source demand-driven standardization,Budapest,Hungary,83
b826b4c4-c9bd-4785-a623-719c03627060,Proctor Ltd,Reactive coherent model,Vienna,Austria,421
2fa6098d-f955-4ab4-a9f5-2aa7b68c9366,Taylor LLC,Persevering value-added intranet,Paris,France,420
a358a069-8a73-4d75-969d-41bf907fd856,Pugh and Sons,Reduced leadingedge budgetary management,Paris,France,386
599b3cb4-d25e-451c-8147-7977055af68e,Ortiz-Martinez,User-friendly foreground paradigm,Amsterdam,Netherlands,347
eb857d8c-c634-4f10-afb9-bede396ace89,Dickson-Williams,Sharable neutral installation,Paris,France,172
cfa8d8d6-a7f5-47c6-8427-205fd650f04b,"Pearson, James and Christian",Business-focused modular frame,Prague,Czech Republic,443
253d5413-19e2-48b3-b557-c00a5f5667f9,Ramirez-Hart,Distributed needs-based standardization,Madrid,Spain,101
177d294a-af4a-4752-a0cb-93cd6ec11281,Murray-Cuevas,Face-to-face multimedia project,Budapest,Hungary,423
18a0d484-f5a0-47cb-b68e-61c98f5cc167,Clark-Johnson,Switchable well-modulated productivity,Vienna,Austria,261
22fbf11e-e1d7-43e4-8a49-5a4f6f0d5260,"Andrews, Nelson and Johnson",Secured multimedia moratorium,Berlin,Germany,231
390b4471-4a46-4fe4-8551-5852b448e892,"Williams, Heath and Cox",Robust directional core,Budapest,Hungary,473
c064e9b8-4a8c-4c69-85df-f6ebe7f8247a,Hall and Sons,Front-line multi-tasking knowledgebase,Madrid,Spain,40
2083aaf1-906c-409e-b79f-c6efda7b9ada,Roberts-Martin,Proactive global methodology,Madrid,Spain,437
d1fbca87-c383-48c1-a9ac-24b1b008b7a9,Alvarez-Paul,Extended explicit methodology,Madrid,Spain,106
efc8c71d-79e8-4a80-9e06-5536577ae328,Pineda-Fisher,Assimilated even-keeled paradigm,Prague,Czech Republic,287
e6d66d4a-63e9-48eb-a905-9fcafd295c7a,Harding Ltd,Networked didactic leverage,Warsaw,Poland,344
38707bc4-d59d-4bf5-83bd-11e0659e94fb,"Quinn, Reese and Brown",Intuitive directional attitude,London,United Kingdom,298
eeda5664-a786-4c0d-84de-354b3f6bf51c,"Edwards, Hall and Burgess",Visionary homogeneous core,Paris,France,194
ec09d843-c9dd-4272-81dd-d8615dbee104,"Williams, White and Duncan",Universal heuristic customer loyalty,Madrid,Spain,277
0c6619e5-60dd-4a34-b184-7cb8e32eded8,Martin Group,Business-focused 4thgeneration functionalities,Vienna,Austria,424
0afaa88e-9bcf-4701-bfe8-9dae31b0a282,West LLC,Business-focused didactic concept,Amsterdam,Netherlands,63
ae047bcb-4219-4724-8677-e378ed28b169,Young-Barnes,Diverse mission-critical success,Berlin,Germany,250
a1ca62cd-9058-4a21-a825-7bc9c2268711,Roberts LLC,Triple-buffered logistical matrices,Paris,France,284
72efe183-5290-496b-a74e-cbc841628d68,Swanson Ltd,Universal bifurcated database,Amsterdam,Netherlands,418
99c96adb-8625-4109-839c-f14f6976af0f,"Miranda, Henderson and Carter",Stand-alone bi-directional task-force,Rome,Italy,326
340e10a3-84f6-440e-a4a3-07f20386f068,Powell Group,Multi-layered demand-driven ability,Prague,Czech Republic,132
3de18d50-30fb-40d4-a070-c721a37dae5e,Elliott-Evans,Face-to-face context-sensitive moderator,Berlin,Germany,220
b225255b-4a8f-4b79-9892-07c34928d413,Torres and Sons,Multi-tiered holistic alliance,Budapest,Hungary,383
5033f0ad-6e9d-4510-9cb5-baeca9dc3a33,"Wilson, Galvan and Brown",Multi-layered 5thgeneration software,Warsaw,Poland,163
c07fe9de-7ad2-4bb8-9500-474c6d8156f4,"Maldonado, Underwood and Fisher",Business-focused zero administration instruction set,Rome,Italy,459
7e3884a9-249e-43d9-9a90-709d365334a5,"Cox, Patel and Stanton",Operative 5thgeneration pricing structure,London,United Kingdom,183
a7736d00-e7d1-4695-9503-d45520afd6ec,Smith-Holmes,Future-proofed heuristic model,Rome,Italy,478
75e4e014-f094-417f-ab48-59ea13b0ac00,Taylor-Fuller,Enhanced needs-based utilization,Warsaw,Poland,464
9370952c-0a81-4dc0-aa19-6c5286f4dcca,Daniels-Wise,Implemented contextually-based pricing structure,Amsterdam,Netherlands,486
fa36d498-537c-4c7e-bf72-239bf171c4b0,Campbell-Wallace,Reverse-engineered eco-centric structure,Prague,Czech Republic,180
97571c1f-4534-4714-8455-fcdd10beb9a3,Rhodes LLC,Expanded multimedia service-desk,Amsterdam,Netherlands,149
051ea5b6-894b-4838-92c9-a096d6602280,"Pearson, Williams and Anderson",Function-based global orchestration,Prague,Czech Republic,137
7821eb28-d2d0-4300-8254-55e112bc8c2c,Marshall Inc,Progressive modular intranet,Prague,Czech Republic,361
17922eca-b7ba-48d4-8aae-b87e75a54a65,Castro-Martin,User-centric incremental implementation,Rome,Italy,385
4a732309-2c47-4b71-8f44-3a0ec878507d,Edwards and Sons,Managed client-driven workforce,London,United Kingdom,454
782ddc81-0635-4cca-bca0-4f894e252928,Nichols-Ball,Function-based neutral knowledgebase,Warsaw,Poland,362
2b5e6fb0-ffed-4b98-bd6c-63e766b889f0,Lopez-Yoder,De-engineered global knowledgebase,Amsterdam,Netherlands,323
b7e3cc92-df10-4b4e-8530-e4309ef6eb17,"Carlson, Cortez and King",Object-based user-facing migration,Madrid,Spain,308
2ef154e7-cbef-453e-a900-e623c92a0560,Martin-Williams,Upgradable web-enabled core,Warsaw,Poland,366
dda26727-ce65-441f-b856-ab82546a4ed2,"Kelly, Perez and Peters",Compatible scalable groupware,Rome,Italy,56
0861418d-8e7c-4bff-9a97-d70d8b0a39b7,"Gray, Murphy and Davis",Integrated radical secured line,Amsterdam,Netherlands,99
a11662b3-618a-4f22-a8f4-8c340027ad6b,"Delgado, Morrison and Golden",Inverse regional attitude,Paris,France,66
63aaacd7-5bcc-45d3-9dcd-5ce28e0ff4e2,Werner PLC,Synergistic asymmetric intranet,Amsterdam,Netherlands,381
8c7d973c-ef84-4e8f-a268-72fcc53bcb9f,Palmer Group,Advanced actuating hierarchy,Amsterdam,Netherlands,406
be9a1043-a33c-41ea-b47b-3180c0e4bac3,"Valencia, Swanson and Vazquez",User-centric transitional service-desk,London,United Kingdom,475
98dad8ed-eea8-4884-b36b-a476f229ef7b,Navarro LLC,Re-engineered actuating implementation,Budapest,Hungary,84
953ec6ee-9707-4214-b2a3-02c77f362954,"Weber, Hopkins and Burton",Seamless intangible moderator,Warsaw,Poland,401
8e71e451-6118-496d-a1ae-6d5cfe1ea05e,Trujillo-Jones,Cloned motivating archive,Budapest,Hungary,245
793fddd8-ae19-4a32-a5e9-0cbc3aa0abcc,Nash PLC,Up-sized heuristic budgetary management,Berlin,Germany,47
3e6a6b43-c5c1-4706-a3dd-5ad10f8a91db,Garcia-Lynn,Customer-focused national strategy,Madrid,Spain,263
5b34f2ff-e8de-48fd-9916-477fb2d5c1fb,Hudson-Roberts,Profound neutral conglomeration,Madrid,Spain,484
b4366f50-acd4-466c-ac35-64eccc371b5c,Morris Ltd,Exclusive contextually-based instruction set,Budapest,Hungary,32
